#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
22941351|2019-08-26T06:50:41.300000|42.8432|13.2167|7.9|BULLETIN-INGV||||ML|2.2|--|8 km SE Castelsantangelo sul Nera (MC)
22941481|2019-08-26T07:23:37.800000|42.8433|13.2367|10.9|BULLETIN-INGV||||ML|2.8|--|8 km W Montegallo (AP)
22946641|2019-08-27T00:35:50.820000|38.9142|15.9633|28.0|BULLETIN-INGV||||ML|2.6|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
22946771|2019-08-27T01:15:01.280000|43.4033|12.7417|14.5|BULLETIN-INGV||||ML|2.0|--|5 km NE Costacciaro (PG)
22947151|2019-08-27T04:16:21.860000|43.6638|10.0143|9.6|BULLETIN-INGV||||ML|2.4|--|Costa Toscana settentrionale (Massa-Carrara, Lucca, Pisa)
22949231|2019-08-27T13:18:49.090000|42.626|13.1302|11.2|BULLETIN-INGV||||ML|3.5|--|3 km W Cittareale (RI)
22949631|2019-08-27T13:55:49.450000|42.7453|13.1183|9.4|BULLETIN-INGV||||ML|2.8|--|6 km SE Norcia (PG)
22949791|2019-08-27T14:13:31.040000|42.8008|13.1157|9.5|BULLETIN-INGV||||ML|2.2|--|2 km E Norcia (PG)
22951931|2019-08-27T22:21:12.100000|44.8927|12.9802|57.3|BULLETIN-INGV||||ML|2.0|--|Adriatico Settentrionale (MARE)
22952151|2019-08-27T23:55:33.036000|-60.0258|-26.6276|124.2|SURVEY-INGV-A||||Mwp|6.6|--|South Georgia & the South Sandwich Is. [Sea]
22953711|2019-08-28T07:48:17.690000|41.3242|15.1448|22.6|BULLETIN-INGV||||ML|2.0|--|1 km W Faeto (FG)
22955541|2019-08-28T11:58:20.227000|35.6256|27.6482|19.3|SURVEY-INGV-A||||mb|5.1|--|Dodecanese Islands, Greece [Sea: Greece]
22955781|2019-08-28T12:49:16.650000|38.9062|15.5397|200.7|BULLETIN-INGV||||ML|2.8|--|Tirreno Meridionale (MARE)
22958451|2019-08-28T16:50:06.500000|37.9603|14.952|28.4|BULLETIN-INGV||||ML|2.0|--|5 km SE Floresta (ME)
22959991|2019-08-28T23:19:28.130000|42.8668|12.6968|8.3|BULLETIN-INGV||||ML|2.2|--|4 km W Trevi (PG)
22960111|2019-08-28T23:46:40.366000|40.9447|143.025|19.7|SURVEY-INGV-A||||Mwp|6.1|--|Off east coast of Honshu, Japan [Sea: Japan]
22960811|2019-08-29T05:27:27.910000|42.4918|13.3852|8.3|BULLETIN-INGV||||ML|2.1|--|7 km S Campotosto (AQ)
22961641|2019-08-29T08:47:39.270000|43.7057|11.0413|10.7|BULLETIN-INGV||||ML|2.1|--|3 km SE Montelupo Fiorentino (FI)
22961681|2019-08-29T08:54:24.880000|46.3102|13.1158|7.2|BULLETIN-INGV||||ML|2.5|--|1 km SE Bordano (UD)
22962031|2019-08-29T09:47:49.960000|43.7057|11.0343|12.0|BULLETIN-INGV||||ML|2.1|--|3 km SE Montelupo Fiorentino (FI)
22964911|2019-08-29T15:08:00.501000|43.6377|-127.942|10.0|SURVEY-INGV-A||||Mwp|6.2|--|Off coast of Oregon, United States [Sea: United States]
22966151|2019-08-29T17:07:11.670000|42.6438|13.1808|10.0|BULLETIN-INGV||||ML|2.9|--|3 km NE Cittareale (RI)
22966621|2019-08-29T17:48:11.080000|36.6925|13.2953|21.1|BULLETIN-INGV||||ML|2.4|--|Canale di Sicilia meridionale (MARE)
22966821|2019-08-29T18:22:48.880000|39.1188|15.5012|257.4|BULLETIN-INGV||||ML|2.8|--|Tirreno Meridionale (MARE)
22967451|2019-08-29T20:48:01.460000|42.6432|13.1745|9.7|BULLETIN-INGV||||ML|2.6|--|3 km NE Cittareale (RI)
22974641|2019-08-30T21:30:56.390000|37.2553|14.5133|7.4|BULLETIN-INGV||||ML|2.3|--|2 km N Caltagirone (CT)
22976481|2019-08-31T07:56:25.140000|41.1532|14.0728|5.5|BULLETIN-INGV||||ML|2.3|--|4 km SE Francolise (CE)
22983071|2019-08-31T18:03:40.710000|42.8683|12.6973|7.1|BULLETIN-INGV||||ML|2.2|--|4 km W Trevi (PG)
22983211|2019-08-31T18:07:18.990000|42.8675|12.6967|7.0|BULLETIN-INGV||||ML|2.8|--|4 km W Trevi (PG)
22983491|2019-08-31T18:22:36.980000|42.8682|12.6977|7.0|BULLETIN-INGV||||ML|2.5|--|4 km W Trevi (PG)
22984881|2019-09-01T00:02:39.370000|42.7977|13.1307|10.3|BULLETIN-INGV||||Mw|4.0|--|3 km E Norcia (PG)
22985001|2019-09-01T00:04:02.480000|42.8002|13.1452|9.9|BULLETIN-INGV||||ML|3.0|--|4 km E Norcia (PG)
22985331|2019-09-01T00:17:53.610000|42.8073|13.1387|9.7|BULLETIN-INGV||||ML|2.9|--|4 km E Norcia (PG)
22986091|2019-09-01T01:06:51.420000|39.2832|17.2932|9.1|BULLETIN-INGV||||ML|2.2|--|Costa Ionica Crotonese (Crotone)
22987241|2019-09-01T02:41:12.200000|40.6588|15.7593|17.4|BULLETIN-INGV||||ML|2.3|--|4 km W Potenza (PZ)
22987561|2019-09-01T03:10:55.700000|44.7555|7.6118|31.3|BULLETIN-INGV||||ML|2.0|--|1 km E Murello (CN)
22987731|2019-09-01T04:03:59.440000|39.0208|16.498|8.2|BULLETIN-INGV||||ML|2.4|--|1 km E Cicala (CZ)
22988301|2019-09-01T05:12:05.960000|42.7997|13.1373|9.9|BULLETIN-INGV||||ML|2.7|--|4 km E Norcia (PG)
22988661|2019-09-01T05:58:03.060000|42.8013|13.1575|9.6|BULLETIN-INGV||||ML|2.9|--|5 km E Norcia (PG)
22989371|2019-09-01T07:15:45.070000|36.9898|15.2052|22.8|BULLETIN-INGV||||ML|2.7|--|11 km NE Avola (SR)
22989471|2019-09-01T07:49:46.510000|42.7978|13.1353|10.0|BULLETIN-INGV||||ML|2.4|--|3 km E Norcia (PG)
22990511|2019-09-01T10:34:20.710000|38.4087|14.7225|10.2|BULLETIN-INGV||||ML|2.4|--|Isole Eolie (Messina)
22991931|2019-09-01T12:06:34.230000|45.234|13.6013|10.0|BULLETIN-INGV||||ML|2.3|--|Istria (CROAZIA)
22995901|2019-09-01T15:54:21.021000|-20.3449|-178.46|603.5|SURVEY-INGV-A||||Mwp|6.4|--|Fiji Islands region [Sea: Fiji]
22996401|2019-09-01T16:29:21.310000|42.8033|13.1402|10.2|BULLETIN-INGV||||ML|2.5|--|4 km E Norcia (PG)
22999071|2019-09-02T01:07:30.660000|43.4223|12.7517|12.0|BULLETIN-INGV||||ML|2.2|--|7 km E Scheggia e Pascelupo (PG)
23001121|2019-09-02T09:18:35.600000|42.7987|13.1402|9.5|BULLETIN-INGV||||ML|2.4|--|4 km E Norcia (PG)
23002731|2019-09-02T11:20:26.660000|42.8018|13.1492|10.1|BULLETIN-INGV||||ML|2.7|--|5 km E Norcia (PG)
23007561|2019-09-02T15:41:17.040000|39.3525|16.8982|20.5|BULLETIN-INGV||||ML|2.5|--|2 km W Umbriatico (KR)
23007791|2019-09-02T16:03:28.870000|39.3432|16.8805|22.7|BULLETIN-INGV||||ML|2.1|--|3 km W Umbriatico (KR)
23010061|2019-09-02T22:20:34.080000|42.8002|13.1343|9.6|BULLETIN-INGV||||ML|2.6|--|3 km E Norcia (PG)
23011271|2019-09-03T05:30:26.390000|46.1377|7.5713|9.7|BULLETIN-INGV||||ML|2.0|--|Confine Italia-Svizzera (SVIZZERA)
23013931|2019-09-03T12:20:42.140000|41.3908|15.168|10.6|BULLETIN-INGV||||ML|2.1|--|2 km W Biccari (FG)
23014261|2019-09-03T13:10:13.420000|39.3418|16.8803|19.8|BULLETIN-INGV||||ML|2.5|--|4 km NE Verzino (KR)
23014661|2019-09-03T14:03:36.470000|44.3975|10.6157|8.9|BULLETIN-INGV||||ML|2.0|--|4 km N Montefiorino (MO)
23017671|2019-09-04T02:10:04.750000|42.8|13.1312|9.5|BULLETIN-INGV||||ML|2.4|--|3 km E Norcia (PG)
23018371|2019-09-04T05:07:56.000000|42.8642|12.6955|9.0|BULLETIN-INGV||||ML|2.1|--|5 km W Trevi (PG)
23018911|2019-09-04T07:05:50.620000|44.0527|11.3848|8.4|BULLETIN-INGV||||ML|2.1|--|7 km S Firenzuola (FI)
23022591|2019-09-04T15:52:24.170000|37.8837|14.9893|28.9|BULLETIN-INGV||||ML|3.1|--|4 km E Randazzo (CT)
23024901|2019-09-05T02:03:57.870000|44.728|11.5477|7.7|BULLETIN-INGV||||ML|2.2|--|1 km NE Malalbergo (BO)
23024971|2019-09-05T02:12:44.110000|41.8417|11.2743|17.6|BULLETIN-INGV||||ML|2.4|--|Tirreno Centrale (MARE)
23025411|2019-09-05T04:03:56.220000|42.7957|13.1277|9.1|BULLETIN-INGV||||ML|2.6|--|3 km E Norcia (PG)
23027481|2019-09-05T10:43:04.220000|42.9843|13.1643|9.2|BULLETIN-INGV||||ML|2.3|--|5 km NE Ussita (MC)
23029181|2019-09-05T15:02:48.851000|43.8311|-127.751|10.0|SURVEY-INGV-A||||Mwp|6.0|--|Off coast of Oregon, United States [Sea: United States]
23030491|2019-09-05T18:31:21.890000|42.799|13.1397|9.4|BULLETIN-INGV||||ML|2.2|--|4 km E Norcia (PG)
23031081|2019-09-05T21:04:36.310000|42.7917|13.1387|8.7|BULLETIN-INGV||||ML|2.5|--|4 km E Norcia (PG)
23031401|2019-09-05T23:00:45.890000|38.6753|15.5502|93.4|BULLETIN-INGV||||Md|2.2|--|Tirreno Meridionale (MARE)
23032391|2019-09-06T06:18:16.150000|41.8568|14.8838|17.6|BULLETIN-INGV||||ML|2.7|--|6 km SE Montecilfone (CB)
23033251|2019-09-06T08:05:05.630000|42.7953|13.1357|9.3|BULLETIN-INGV||||ML|2.2|--|3 km E Norcia (PG)
23034221|2019-09-06T09:34:47.320000|37.7468|15.0217|3.0|BULLETIN-INGV||||ML|2.4|--|9 km W Milo (CT)
23034271|2019-09-06T09:35:57.710000|37.7518|15.0173|3.7|BULLETIN-INGV||||ML|2.3|--|9 km W Milo (CT)
23035081|2019-09-06T11:15:51.210000|42.8008|13.1372|9.6|BULLETIN-INGV||||ML|2.0|--|4 km E Norcia (PG)
23036311|2019-09-06T14:11:33.850000|39.259|16.1173|31.6|BULLETIN-INGV||||ML|3.4|--|3 km SE Falconara Albanese (CS)
23036891|2019-09-06T15:25:10.480000|42.7977|13.1405|9.8|BULLETIN-INGV||||ML|2.5|--|4 km E Norcia (PG)
23037051|2019-09-06T15:27:58.799000|-20.1164|168.956|19.5|SURVEY-INGV-A||||Mwp|6.0|--|Vanuatu [Sea]
23037631|2019-09-06T16:37:14.780000|41.8695|14.8737|18.3|BULLETIN-INGV||||ML|2.1|--|5 km SE Montecilfone (CB)
23042191|2019-09-07T13:29:12.820000|37.9712|15.8747|9.8|BULLETIN-INGV||||ML|2.3|--|4 km SE Condofuri (RC)
23042601|2019-09-07T14:38:33.520000|41.1872|14.054|3.2|BULLETIN-INGV||||ML|2.1|--|Francolise (CE)
23044681|2019-09-07T23:33:06.990000|38.3688|15.0138|160.6|BULLETIN-INGV||||ML|2.1|--|Isole Eolie (Messina)
23045971|2019-09-08T08:44:01.310000|43.9633|13.3902|8.3|BULLETIN-INGV||||ML|2.4|--|Costa Marchigiana Anconetana (Ancona)
23047011|2019-09-08T12:04:34.780000|39.0873|15.7583|83.7|BULLETIN-INGV||||ML|2.1|--|Costa Calabra nord-occidentale (Cosenza)
23048441|2019-09-08T16:28:13.460000|42.7203|13.2345|10.0|BULLETIN-INGV||||ML|2.5|--|3 km NW Accumoli (RI)
23049771|2019-09-08T21:13:27.290000|42.795|13.1383|9.2|BULLETIN-INGV||||ML|2.2|--|4 km E Norcia (PG)
23050511|2019-09-09T02:57:47.750000|39.3232|15.5903|266.0|BULLETIN-INGV||||ML|4.2|--|Tirreno Meridionale (MARE)
23052421|2019-09-09T09:48:44.870000|37.7792|15.2007|11.2|BULLETIN-INGV||||ML|2.2|--|2 km SW Fiumefreddo di Sicilia (CT)
23052641|2019-09-09T10:24:12.390000|39.096|15.8647|113.5|BULLETIN-INGV||||ML|3.3|--|Costa Calabra nord-occidentale (Cosenza)
23053051|2019-09-09T11:36:59.530000|43.0932|13.5017|20.2|BULLETIN-INGV||||ML|2.6|--|1 km NE Servigliano (FM)
23053101|2019-09-09T11:40:04.160000|43.1022|13.4932|20.4|BULLETIN-INGV||||ML|2.0|--|2 km E Falerone (FM)
23056301|2019-09-09T23:19:09.120000|37.7748|15.235|8.7|BULLETIN-INGV||||ML|2.3|--|Costa Catanese (Catania)
23056411|2019-09-09T23:47:43.610000|37.133|16.0718|25.2|BULLETIN-INGV||||ML|2.7|--|Mar Ionio Meridionale (MARE)
23056451|2019-09-10T00:04:47.190000|37.7683|15.2275|9.0|BULLETIN-INGV||||ML|2.2|--|Costa Catanese (Catania)
23056641|2019-09-10T01:20:15.760000|42.8607|13.0253|9.8|BULLETIN-INGV||||ML|2.0|--|2 km SW Preci (PG)
23058411|2019-09-10T08:31:29.350000|37.7692|15.248|7.3|BULLETIN-INGV||||ML|2.4|--|Costa Catanese (Catania)
23059701|2019-09-10T11:28:57.280000|42.6517|13.2008|10.5|BULLETIN-INGV||||ML|2.0|--|5 km NE Cittareale (RI)
23061141|2019-09-10T15:38:18.160000|41.6472|15.8523|12.9|BULLETIN-INGV||||ML|2.0|--|6 km W Manfredonia (FG)
23062131|2019-09-10T18:33:03.900000|43.4362|12.3445|8.3|BULLETIN-INGV||||ML|2.3|--|8 km W Pietralunga (PG)
23062761|2019-09-10T20:56:44.060000|37.7235|15.0832|5.6|BULLETIN-INGV||||ML|2.6|--|3 km W Milo (CT)
23062811|2019-09-10T21:38:09.320000|37.0433|15.6548|18.0|BULLETIN-INGV||||ML|2.0|--|Costa Siracusana (Siracusa)
23066971|2019-09-11T21:45:06.130000|41.8697|14.8917|16.7|BULLETIN-INGV||||ML|2.6|--|5 km SW Guglionesi (CB)
23069661|2019-09-12T10:16:56.740000|37.1873|15.7103|23.1|BULLETIN-INGV||||ML|2.6|--|Mar Ionio Meridionale (MARE)
23071231|2019-09-12T16:10:50.990000|40.6567|15.7453|14.9|BULLETIN-INGV||||ML|2.6|--|5 km W Potenza (PZ)
23071941|2019-09-12T19:59:10.390000|38.276|15.244|116.4|BULLETIN-INGV||||ML|2.5|--|Costa Siciliana nord-orientale (Messina)
23072271|2019-09-12T21:17:00.610000|40.6572|15.7562|11.0|BULLETIN-INGV||||ML|2.0|--|5 km W Potenza (PZ)
23072581|2019-09-13T00:24:51.190000|42.3763|12.9908|10.1|BULLETIN-INGV||||ML|2.4|--|4 km E Cittaducale (RI)
23072761|2019-09-13T01:54:04.000000|37.261|14.4918|15.9|BULLETIN-INGV||||Md|2.1|--|3 km NW Caltagirone (CT)
23075751|2019-09-13T11:44:31.680000|42.8092|13.1327|9.8|BULLETIN-INGV||||ML|2.3|--|4 km E Norcia (PG)
23079381|2019-09-14T01:07:14.830000|36.6553|15.2367|21.7|BULLETIN-INGV||||ML|2.3|--|Costa Siracusana (Siracusa)
23081401|2019-09-14T10:18:13.420000|42.8047|13.1272|9.6|BULLETIN-INGV||||ML|2.8|--|3 km E Norcia (PG)
23083731|2019-09-14T16:21:29.213000|-0.924609|128.605|9.8|SURVEY-INGV-A||||Mwp|6.0|--|Halmahera, Indonesia [Sea: Indonesia]
23085911|2019-09-15T03:01:35.010000|38.2053|14.9897|7.6|BULLETIN-INGV||||ML|2.3|--|Costa Siciliana nord-orientale (Messina)
23086951|2019-09-15T08:24:18.070000|37.6437|13.8998|31.0|BULLETIN-INGV||||ML|2.4|--|5 km E Villalba (CL)
23088191|2019-09-15T13:59:18.690000|41.5517|14.2945|8.6|BULLETIN-INGV||||ML|2.4|--|3 km SE Pettoranello del Molise (IS)
23089801|2019-09-15T20:43:37.640000|38.6793|15.2107|258.0|BULLETIN-INGV||||ML|2.9|--|Isole Eolie (Messina)
23090901|2019-09-16T05:22:05.620000|42.7962|13.1375|9.0|BULLETIN-INGV||||ML|3.1|--|4 km E Norcia (PG)
23090991|2019-09-16T05:24:00.920000|42.7945|13.1397|8.9|BULLETIN-INGV||||ML|2.7|--|4 km E Norcia (PG)
23091171|2019-09-16T05:35:54.390000|42.7892|13.1322|8.5|BULLETIN-INGV||||ML|2.2|--|3 km E Norcia (PG)
23091261|2019-09-16T05:42:51.000000|42.7967|13.1313|9.3|BULLETIN-INGV||||ML|2.0|--|3 km E Norcia (PG)
23095801|2019-09-16T22:39:27.230000|39.6873|16.0008|268.3|BULLETIN-INGV||||ML|3.2|--|4 km NW San Sosti (CS)
23095871|2019-09-16T22:53:12.000000|44.9947|15.1343|7.8|BULLETIN-INGV||||ML|3.0|--|Costa Croata Settentrionale (CROAZIA)
23096011|2019-09-16T23:44:01.080000|44.8073|15.1122|4.8|BULLETIN-INGV||||ML|3.0|--|Costa Croata Settentrionale (CROAZIA)
23101401|2019-09-17T18:40:49.780000|37.7435|14.8877|7.5|BULLETIN-INGV||||ML|3.0|--|7 km SE Bronte (CT)
23101451|2019-09-17T18:52:01.970000|37.745|14.881|6.2|BULLETIN-INGV||||ML|2.5|--|6 km SE Bronte (CT)
23101861|2019-09-17T21:32:34.840000|37.7413|14.8928|6.9|BULLETIN-INGV||||ML|3.1|--|7 km SE Bronte (CT)
23102071|2019-09-17T22:27:15.570000|38.4075|15.3335|133.7|BULLETIN-INGV||||ML|2.0|--|Tirreno Meridionale (MARE)
23103511|2019-09-18T05:58:51.050000|43.076|13.0437|8.9|BULLETIN-INGV||||ML|2.2|--|1 km S Muccia (MC)
23107641|2019-09-18T18:04:03.620000|42.8003|13.1262|10.2|BULLETIN-INGV||||ML|2.7|--|3 km E Norcia (PG)
23107941|2019-09-18T18:35:04.640000|37.8233|14.9902|27.7|BULLETIN-INGV||||ML|2.1|--|7 km SE Randazzo (CT)
23108121|2019-09-18T19:30:27.790000|42.7977|13.1308|9.6|BULLETIN-INGV||||ML|2.1|--|3 km E Norcia (PG)
23108161|2019-09-18T19:36:43.750000|42.7952|13.1232|9.4|BULLETIN-INGV||||ML|3.2|--|2 km E Norcia (PG)
23109261|2019-09-18T23:30:44.000000|37.8468|14.987|27.8|BULLETIN-INGV||||ML|2.0|--|5 km SE Randazzo (CT)
23109281|2019-09-18T23:31:03.580000|37.857|14.9918|29.2|BULLETIN-INGV||||ML|2.0|--|5 km SE Randazzo (CT)
23110231|2019-09-19T02:19:56.580000|42.7972|13.1313|9.5|BULLETIN-INGV||||ML|2.1|--|3 km E Norcia (PG)
23110401|2019-09-19T03:11:02.170000|43.2403|10.8032|7.0|BULLETIN-INGV||||ML|2.3|--|9 km SW Pomarance (PI)
23111511|2019-09-19T07:16:50.310000|42.6948|13.2218|9.9|BULLETIN-INGV||||ML|2.6|--|2 km W Accumoli (RI)
23111571|2019-09-19T07:21:21.000000|42.7967|13.1343|10.0|BULLETIN-INGV||||ML|2.1|--|3 km E Norcia (PG)
23115141|2019-09-19T15:04:22.710000|41.8505|14.8537|17.4|BULLETIN-INGV||||ML|2.7|--|6 km S Montecilfone (CB)
23116881|2019-09-19T21:21:54.530000|38.4718|15.4983|132.5|BULLETIN-INGV||||ML|2.2|--|Tirreno Meridionale (MARE)
23123281|2019-09-20T18:44:57.170000|42.4773|13.3127|13.9|BULLETIN-INGV||||ML|2.0|--|4 km NE Barete (AQ)
23123301|2019-09-20T18:51:33.670000|42.7968|13.1377|9.4|BULLETIN-INGV||||ML|2.0|--|4 km E Norcia (PG)
23123491|2019-09-20T19:31:19.430000|37.8032|14.2017|7.0|BULLETIN-INGV||||ML|2.6|--|1 km NW Gangi (PA)
23123861|2019-09-20T22:46:30.900000|37.2612|14.5003|8.6|BULLETIN-INGV||||ML|2.4|--|3 km NW Caltagirone (CT)
23124721|2019-09-21T05:52:36.490000|41.1028|15.3193|18.9|BULLETIN-INGV||||ML|2.1|--|2 km NE Scampitella (AV)
23125361|2019-09-21T07:30:35.040000|42.7995|13.1357|9.5|BULLETIN-INGV||||ML|2.0|--|3 km E Norcia (PG)
23126311|2019-09-21T09:49:29.450000|37.7363|15.0428|1.4|BULLETIN-INGV||||ML|2.3|--|7 km W Milo (CT)
23126481|2019-09-21T10:13:47.670000|37.7395|15.0243|3.3|BULLETIN-INGV||||ML|2.3|--|8 km W Milo (CT)
23128121|2019-09-21T14:04:25.480000|41.3458|19.4977|17.3|BULLETIN-INGV||||ML|5.4|--|Costa Albanese settentrionale (ALBANIA)
23128421|2019-09-21T14:15:54.670000|41.3365|19.501|28.8|BULLETIN-INGV||||ML|5.2|--|Costa Albanese settentrionale (ALBANIA)
23130191|2019-09-21T16:45:36.980000|38.4897|15.5373|129.8|BULLETIN-INGV||||ML|2.3|--|Tirreno Meridionale (MARE)
23130451|2019-09-21T17:25:45.170000|42.7175|14.7303|10.0|BULLETIN-INGV||||ML|2.2|--|Adriatico Centrale (MARE)
23130981|2019-09-21T19:23:39.150000|43.9347|11.8257|7.9|BULLETIN-INGV||||ML|2.0|--|6 km SE Premilcuore (FC)
23131221|2019-09-21T19:55:44.220000|40.3645|15.1498|327.5|BULLETIN-INGV||||ML|4.3|--|3 km NE Cicerale (SA)
23132041|2019-09-21T22:01:06.440000|39.2427|15.3322|287.8|BULLETIN-INGV||||ML|2.5|--|Tirreno Meridionale (MARE)
23133641|2019-09-22T01:28:40.010000|42.8225|13.1958|9.6|BULLETIN-INGV||||ML|3.0|--|9 km SE Castelsantangelo sul Nera (MC)
23136951|2019-09-22T11:28:01.480000|42.6665|13.6092|20.0|BULLETIN-INGV||||ML|2.0|--|4 km W Torricella Sicura (TE)
23137151|2019-09-22T12:58:42.800000|46.4382|12.9978|12.2|BULLETIN-INGV||||Mw|3.4|--|3 km SW Zuglio (UD)
23137951|2019-09-22T16:12:01.030000|43.9377|10.2918|5.2|BULLETIN-INGV||||ML|2.9|--|1 km W Camaiore (LU)
23138461|2019-09-22T18:44:20.490000|42.6692|13.6117|20.1|BULLETIN-INGV||||ML|2.0|--|4 km W Torricella Sicura (TE)
23138561|2019-09-22T19:21:41.420000|39.4833|8.8447|13.8|BULLETIN-INGV||||ML|2.0|--|5 km W Samassi (VS)
23141001|2019-09-23T00:10:43.510000|41.8587|14.8545|16.0|BULLETIN-INGV||||ML|2.1|--|5 km S Montecilfone (CB)
23141031|2019-09-23T00:13:10.900000|45.865|11.8412|9.6|BULLETIN-INGV||||ML|2.9|--|3 km W Possagno (TV)
23141101|2019-09-23T00:19:32.740000|42.671|13.6077|20.7|BULLETIN-INGV||||ML|2.2|--|4 km W Torricella Sicura (TE)
23142551|2019-09-23T03:27:06.490000|42.6732|13.6095|19.9|BULLETIN-INGV||||ML|2.3|--|4 km W Torricella Sicura (TE)
23142731|2019-09-23T03:49:08.210000|42.6692|13.6048|19.9|BULLETIN-INGV||||ML|2.0|--|4 km W Torricella Sicura (TE)
23142821|2019-09-23T04:12:10.950000|42.8003|13.1293|9.6|BULLETIN-INGV||||ML|2.0|--|3 km E Norcia (PG)
23143501|2019-09-23T06:33:48.180000|42.669|13.6073|20.0|BULLETIN-INGV||||ML|2.1|--|4 km W Torricella Sicura (TE)
23144861|2019-09-23T10:07:47.240000|42.9182|13.1788|14.5|BULLETIN-INGV||||ML|2.0|--|3 km NE Castelsantangelo sul Nera (MC)
23148911|2019-09-23T17:49:41.960000|42.797|13.1438|9.9|BULLETIN-INGV||||ML|2.1|--|4 km E Norcia (PG)
23149311|2019-09-23T21:38:59.010000|42.8052|13.1218|10.0|BULLETIN-INGV||||ML|2.0|--|3 km NE Norcia (PG)
23149441|2019-09-23T22:44:25.540000|37.7302|15.039|4.2|BULLETIN-INGV||||ML|2.6|--|7 km W Milo (CT)
23149871|2019-09-24T03:23:35.765000|18.9457|-67.3357|9.8|SURVEY-INGV-A||||Mwp|6.1|--|Puerto Rico [Sea]
23150661|2019-09-24T07:48:59.112000|34.2738|26.187|19.1|SURVEY-INGV-A||||mb|5.3|--|Crete, Greece [Sea: Greece]
23153911|2019-09-24T21:19:51.148000|-33.6305|56.417|19.5|SURVEY-INGV-A||||Mwp|6.0|--|Southwest Indian Ridge [Sea]
23154891|2019-09-25T02:02:03.700000|43.0972|13.359|22.6|BULLETIN-INGV||||ML|2.3|--|3 km W Sant'Angelo in Pontano (MC)
23155251|2019-09-25T02:44:41.070000|38.4165|15.2373|119.4|BULLETIN-INGV||||ML|2.3|--|Tirreno Meridionale (MARE)
23156961|2019-09-25T08:44:35.600000|38.1697|15.1375|7.8|BULLETIN-INGV||||ML|2.0|--|Costa Siciliana nord-orientale (Messina)
23157711|2019-09-25T10:41:44.590000|42.8022|13.183|10.1|BULLETIN-INGV||||ML|2.5|--|7 km E Norcia (PG)
23160081|2019-09-25T16:03:02.960000|42.8978|13.2182|67.9|BULLETIN-INGV||||ML|3.2|--|5 km E Castelsantangelo sul Nera (MC)
23162041|2019-09-25T23:46:45.892000|-3.43828|128.44|19.5|SURVEY-INGV-A||||Mwp|6.5|--|Seram, Indonesia [Sea: Indonesia]
23162451|2019-09-26T03:07:38.070000|37.7383|15.124|7.3|BULLETIN-INGV||||ML|2.3|--|2 km NE Milo (CT)
23163961|2019-09-26T09:18:39.530000|37.7938|14.1855|7.6|BULLETIN-INGV||||ML|2.3|--|2 km W Gangi (PA)
23164611|2019-09-26T10:59:26.201000|40.8146|28.1714|10.0|SURVEY-INGV-A||||Mwp|5.8|--|Turkey [Sea]
23166151|2019-09-26T16:36:18.267000|-40.6441|-71.9385|128.5|SURVEY-INGV-A||||Mwp|6.0|--|Chile [Land]
23167591|2019-09-27T04:21:28.240000|43.0895|13.1898|7.6|BULLETIN-INGV||||ML|2.0|--|6 km W Cessapalombo (MC)
23169631|2019-09-27T09:55:09.980000|38.5587|13.4212|11.1|BULLETIN-INGV||||ML|2.5|--|Tirreno Meridionale (MARE)
23169701|2019-09-27T10:13:47.480000|43.6867|7.7687|26.1|BULLETIN-INGV||||ML|3.0|--|Costa Ligure Occidentale (Imperia)
23170561|2019-09-27T12:05:07.382000|-29.9074|-177.823|72.3|SURVEY-INGV-A||||Mwp|6.2|--|Kermadec Islands, New Zealand [Sea: New Zealand]
23171491|2019-09-27T14:26:54.320000|35.8898|15.2693|21.9|BULLETIN-INGV||||ML|3.2|--|Mar Ionio Meridionale (MARE)
23172011|2019-09-27T15:41:58.910000|38.7302|15.6393|159.5|BULLETIN-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
23174251|2019-09-28T02:33:44.660000|35.8843|15.3193|20.3|BULLETIN-INGV||||ML|2.3|--|Mar Ionio Meridionale (MARE)
23174871|2019-09-28T05:31:35.210000|37.7383|15.0843|7.0|BULLETIN-INGV||||ML|2.5|--|3 km NW Milo (CT)
23177901|2019-09-28T12:53:20.820000|46.6652|8.6708|11.1|BULLETIN-INGV||||ML|2.3|--|Svizzera (SVIZZERA)
23178211|2019-09-28T13:52:01.590000|38.5078|13.3543|11.0|BULLETIN-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
23179691|2019-09-28T18:25:19.500000|38.4223|15.2497|146.6|BULLETIN-INGV||||ML|2.6|--|Tirreno Meridionale (MARE)
23180611|2019-09-28T22:18:01.170000|42.8912|13.2238|66.8|BULLETIN-INGV||||ML|2.6|--|6 km E Castelsantangelo sul Nera (MC)
23181071|2019-09-29T02:02:52.367000|5.6918|126.664|91.0|SURVEY-INGV-A||||Mwp|6.1|--|Indonesia [Sea]
23183371|2019-09-29T11:58:39.660000|37.7575|14.7198|30.3|BULLETIN-INGV||||ML|2.0|--|10 km S Cesarò (ME)
